	supersense_category	text
4374	verb.motion	freeze
4375	verb.cognition	analyze
4377	verb.motion	alter
4379	noun.artifact	boot
4381	noun.body	carapace
4383	verb.contact	right
4385	verb.contact	scuff
4387	noun.artifact	toe
4388	verb.perception	search
4390	verb.contact	fish
4391	noun.substance	Yeheyuan
4394	noun.substance	germansteel
4395	verb.creation	erate
4398	noun.location	Hilton
4401	noun.substance	security
4404	verb.social	avoid
4408	noun.person	gymnast
4409	noun.person	conjurer
4410	noun.person	anesthetist
4411	verb.motion	reentere
4415	noun.cognition	odor
4417	verb.contact	caress
4418	noun.location	lose
4420	noun.person	voice
4421	noun.shape	tributary
4422	verb.stative	hold
4429	verb.change	poison
4432	verb.perception	hissing
4434	noun.communication	matrix
4436	noun.body	vein
4437	verb.contact	straddle
4438	noun.artifact	syrette
4440	noun.artifact	endorphininhibitor
4442	noun.plant	twig
4444	noun.cognition	image
4445	verb.motion	reform
4446	noun.communication	montage
4447	noun.object	sprawl
4448	noun.location	full
4449	noun.artifact	overpass
4451	verb.contact	reach
4453	noun.artifact	foilseal
4454	noun.artifact	amp
4455	verb.body	hurt
4456	verb.change	change
4457	noun.person	blood
4459	noun.artifact	deal
4460	noun.body	liver
4461	verb.perception	dun
4463	noun.person	2:43:12am
4467	noun.body	opticnerve
4468	verb.consumption	sip
4469	verb.body	gag
4471	verb.contact	spray
4474	noun.time	eight
4475	noun.time	wait
4476	verb.change	fallout
4477	verb.motion	jackin
4478	noun.person	doctor
4479	verb.cognition	check
4480	verb.motion	liedown
4481	noun.location	home
4483	noun.location	armitage
4488	verb.consumption	give
4489	noun.act	massage
4491	noun.body	small
4498	verb.contact	encircle
4499	noun.body	scrotum
4504	verb.change	harden
4507	noun.body	elbow
4510	noun.body	nipple
4514	noun.attribute	sound
4516	verb.motion	peeldown
4517	verb.contact	struggle
4518	noun.body	leg
4519	noun.artifact	finger-print
4522	noun.body	buttock
4523	noun.body	labia
4524	verb.motion	low
4525	verb.perception	pulse
4527	verb.change	recede
4528	verb.contact	arch
4529	verb.contact	impale
4530	noun.act	orgasm
4531	verb.change	flaring
4533	noun.attribute	vastness
4534	verb.change	shred
4536	noun.body	hip
4538	noun.event	wave
4539	noun.phenomenon	sound
4540	noun.substance	pachinko
4551	verb.motion	raise
4557	noun.state	flection
4559	verb.social	cancel
4560	verb.motion	stand
4562	noun.artifact	meltclock
4567	verb.motion	gounder
4568	verb.motion	walkout
4570	noun.substance	cold
4574	noun.group	connection
4576	noun.location	asakuza
4578	noun.person	tightfriend
4581	noun.person	smuggler
4582	noun.location	kandinsky
4586	noun.state	cough
4590	noun.time	minute
4591	verb.communication	cool
4592	noun.substance	module
4594	noun.act	company
4600	noun.artifact	turn
4605	noun.artifact	typewriter
4607	noun.artifact	bellygun
4608	noun.artifact	magnumrevolver
4609	noun.artifact	nub
4610	noun.artifact	trigger-guard
4611	verb.contact	cutaway
4613	noun.artifact	masktape
4615	noun.person	Dean
4618	noun.act	lesson
4622	noun.artifact	porcelain
4625	noun.person	Gaijin
4628	verb.motion	sitstill
4630	noun.artifact	lapterminal
4632	noun.location	neonchrysanthemum
4636	verb.stative	last
4638	noun.act	football
4639	noun.person	watergated
4640	noun.group	sprawlsidebrass
4641	noun.person	McLean
4642	noun.artifact	bunker
4643	noun.communication	scandal
4644	verb.possession	waste
4645	verb.cognition	test
4649	noun.artifact	emp
4650	noun.artifact	pulse
4651	verb.motion	send
4653	noun.group	Turkey
4654	noun.person	Ivan
4657	verb.possession	gothold
4658	noun.artifact	gunship
4659	noun.location	Finland
4660	noun.communication	entrycode
4661	noun.group	defenseforce
4665	noun.location	Lisbon
4670	verb.creation	wonderful
4674	noun.person	Sammi
4676	noun.group	mulch
4677	noun.artifact	ticketstub
4678	noun.artifact	styrofoamcup
4680	noun.person	wait-
4683	noun.possession	debt
4685	noun.event	roll
4690	verb.emotion	longing
4691	noun.person	chat
4701	noun.group	armitage
4702	verb.communication	bypass
4709	verb.consumption	eat
4711	noun.time	beer
4713	noun.location	Sammi
4716	noun.communication	ticket
4717	noun.person	Thai
4719	noun.animal	rugby
4720	noun.artifact	short
4725	noun.artifact	differential
4727	verb.contact	screw
4728	noun.substance	plywood
4729	noun.state	arena
4730	noun.artifact	puppet
4732	noun.substance	concrete
4733	verb.contact	slope
4735	noun.group	thicket
4740	verb.communication	reproduce
4741	noun.group	Strata
4742	noun.object	current
4743	noun.artifact	blower
4745	noun.communication	purr
4747	noun.event	amplify
4748	noun.event	breathe
4749	noun.person	fighter
4752	noun.phenomenon	powermagnification
4755	noun.artifact	knife-
4757	noun.person	fencer
4760	verb.contact	align
4761	noun.communication	blade
4763	noun.state	accord
4765	noun.state	urgency
4766	noun.shape	arc
4767	noun.act	pass
4770	verb.contact	find
4772	noun.feeling	contemplation
4775	noun.artifact	teak
4776	noun.location	arcologie
4777	noun.location	arena
4778	noun.group	committee
4779	noun.artifact	zaibatsu
4780	noun.group	company
4782	noun.communication	hymn
4783	noun.event	funeral
4785	noun.artifact	skewer
4786	noun.artifact	carton
4789	verb.contact	lace
4790	noun.food	sauce
4792	noun.body	knuckle
4794	noun.group	shadow
4797	verb.contact	knot
4804	verb.change	blur
4805	noun.body	vision
4806	noun.body	blood
4807	verb.motion	spray
4808	noun.body	jugular
4809	noun.communication	gout
4810	noun.artifact	fig-ure
4811	verb.motion	crumple
4814	verb.perception	flicker
4817	verb.creation	take
4820	noun.communication	Frenchfa-
4821	noun.artifact	tigue
4822	noun.location	intoshadow
4825	noun.food	chicken
4827	noun.artifact	sol
4828	noun.artifact	sneaker
4832	verb.contact	brand
4835	verb.motion	trip
4836	noun.location	concrete
4840	noun.object	rainbownimbus
4842	noun.communication	cheer
4844	verb.change	blink
4846	verb.contact	dip
4847	noun.person	dowser
4848	noun.artifact	wand
4849	verb.change	erase
4851	noun.artifact	fletchette
4855	noun.substance	needle
4856	noun.body	ruby
4857	verb.motion	emerge
4858	noun.person	winner
4861	verb.contact	wipe
4862	noun.body	tap
4864	verb.motion	comeoff
4865	verb.motion	follow
4866	noun.location	curve
4867	noun.person	victor
4868	noun.act	ring
4869	verb.perception	dance
4870	verb.contact	purse
4872	noun.substance	Tang
4873	noun.artifact	hashish
4877	verb.motion	mewlcd
4878	verb.motion	bubble
4879	noun.act	fight
4882	verb.contact	stop
4884	verb.social	kill
4885	verb.contact	fry
4886	verb.motion	geton
4887	verb.social	fence
4889	verb.communication	cheap
4890	verb.possession	save
4892	noun.act	coincidence
4894	verb.perception	make
4900	verb.social	charter
4901	noun.artifact	hovercraft
4903	noun.person	Chiba
4904	noun.location	arcol-
4905	noun.artifact	ogie
4907	noun.person	parttwo
4908	noun.location	BAMA
4910	noun.location	AtlantaMet-
4911	noun.location	ropolitanAxis
4914	noun.event	dataexchange
4915	noun.quantity	megabyte
4916	noun.shape	pixel
4919	verb.stative	threaten
4920	verb.contact	overload
4922	verb.motion	gonova
4923	verb.change	cool
4924	noun.communication	pixel
4926	noun.quantity	mega-byte
4928	noun.location	midtownManhattan
4929	noun.artifact	park
4930	verb.communication	ring
4936	noun.artifact	leather
4937	noun.artifact	concourse
4938	noun.location	Narita
4939	noun.location	schipol
4940	noun.location	orly....he
4942	noun.substance	danish
4944	noun.artifact	kiosk
4946	noun.substance	ferro
4948	noun.artifact	induction
4950	noun.time	subsonic
4951	noun.person	vibration
4952	noun.shape	crack
4953	noun.artifact	parquet
4958	noun.substance	chip-
4961	noun.body	flank
4962	verb.change	define
4963	noun.artifact	warplane
4964	noun.artifact	fusilage
4965	noun.person	dancer
4968	noun.artifact	firedoor
4971	noun.attribute	whitelatex
4972	noun.artifact	factory
4973	noun.location	interzone
4975	noun.location	OldCity
4977	noun.object	canal
4978	noun.food	orangejuice
4979	noun.food	egg
4980	verb.cognition	armitage
4981	noun.act	foray
4982	noun.location	DamSquare
4983	noun.location	Damrak
4984	noun.act	shop
4986	verb.contact	pullon
4989	noun.artifact	gadget
4990	noun.artifact	Simstimdeck
4991	noun.communication	label
4994	noun.object	crack
4996	noun.communication	souvenir
4998	verb.contact	lookat
5001	verb.contact	secure
5005	noun.person	screamer
5006	noun.artifact	suit
5011	noun.person	Mr.Armitage
5015	noun.communication	der
5016	verb.consumption	fill
5017	noun.animal	calf
5019	noun.artifact	earring
5021	noun.communication	amalgam
5022	noun.time	decade
5023	noun.attribute	glitter
5024	verb.change	heighten
5026	noun.communication	ques-tion
5028	noun.group	force
5029	verb.change	woundup
5039	verb.social	free
5040	noun.state	dependency
5044	noun.artifact	sac
5045	verb.contact	bond
5047	noun.body	mainartery
5051	verb.stative	contain
5057	verb.social	hire
5059	verb.change	inject
5060	noun.substance	enzyme
5061	noun.phenomenon	bond
5062	noun.substance	sac
5065	noun.artifact	gutter
5068	noun.artifact	freightelevator
5070	noun.communication	go
5072	noun.time	Christmas
5073	noun.time	summer
5076	noun.artifact	crowd
5077	noun.phenomenon	wind-
5078	verb.motion	shootthrough
5079	noun.event	eddy
5082	verb.change	tulate
5085	noun.location	rooftop
5086	noun.attribute	riseglow
5088	noun.artifact	denim
5093	noun.location	ono
5094	noun.location	SendaiCyberspace
5099	noun.communication	Sony
5101	noun.group	grade
5102	noun.group	Braun
5103	noun.artifact	coffeemaker
5109	verb.contact	zip
5110	noun.attribute	surplus
5112	noun.artifact	inset
5113	noun.substance	toxinshit
5114	noun.artifact	work
5115	noun.communication	jive
5116	noun.communication	kink
5117	verb.perception	showup
5118	noun.communication	scan
5119	verb.contact	stroke
5121	noun.food	breakfast
5123	noun.food	bacon
5124	noun.person	Chibakrill
5125	verb.motion	tubein
5127	noun.location	lifeless
5131	noun.substance	capital
5133	verb.perception	pick
5134	noun.quantity	shre
5137	noun.act	jab
5139	noun.act	fashion
5140	noun.act	sport
5141	noun.communication	politicalscandal
5142	noun.artifact	deadendstreet
5144	verb.motion	wheeling
5145	noun.location	freakwind
5146	noun.location	eastside
5147	noun.act	convection
5153	noun.group	METROHOLOGRAFIX
5154	noun.artifact	roofing
5157	noun.act	jive
5160	verb.contact	brush-
5161	verb.communication	shele
5162	noun.group	tangle
5164	verb.contact	line
5165	noun.artifact	paperback
5167	noun.artifact	fungus
5168	verb.cognition	pickout
5170	noun.attribute	gut
5171	verb.contact	stud
5172	noun.quantity	tenna
5173	noun.substance	fiber
5174	noun.artifact	canister
5175	verb.motion	cascade
5176	noun.person	summer
5178	verb.perception	lookback
5179	noun.artifact	blanket
5181	verb.motion	floodout
5184	verb.contact	floor
5186	verb.change	mold
5188	noun.artifact	foldchair
5189	verb.motion	blink
5191	verb.contact	drape
5193	noun.artifact	windtunnel
5195	verb.contact	cant
5196	noun.artifact	tweed
5202	noun.artifact	sandwich
5204	verb.contact	position
5205	noun.substance	nicotine
5206	noun.artifact	exhaustfan
5207	verb.perception	purr
5208	noun.act	count
5209	noun.location	Moll
5210	noun.act	scan
5213	verb.motion	getover
5214	noun.artifact	pylon
5215	verb.contact	stand
5216	verb.body	straightenup
5217	verb.motion	turnaround
5218	verb.consumption	gimme
5219	noun.quantity	three-
5220	noun.quantity	sixty
5222	verb.motion	rotate
5227	noun.substance	Silicon
5228	noun.substance	pyroliticcarbon
5229	verb.cognition	gimme
5230	noun.artifact	temp
5232	noun.body	pyrolitic
5233	verb.motion	get
5235	noun.person	X
5239	noun.person	virgin
5240	noun.act	dentalwork
5241	verb.communication	readfor
5244	noun.person	Mayo
5245	noun.cognition	biopsy
5247	noun.communication	nah
5249	noun.plant	sweetmeat
5250	noun.animal	bug
5251	noun.artifact	cortexbomb
5255	noun.person	Moll
5259	noun.body	forearm
5260	verb.social	work
5263	noun.communication	list
5264	noun.group	dead
5266	noun.communication	tense
5267	noun.person	DixieFlat
5268	noun.person	heart
5271	noun.person	ovine
5278	noun.location	Flatline
5279	noun.location	flatline
5280	verb.communication	show
5283	verb.communication	sussout
5284	verb.social	back
5286	verb.communication	signon
5289	noun.act	der
5290	verb.communication	tell
5291	verb.motion	gooffto
5294	noun.artifact	pillhead
5295	verb.motion	wobble
5296	noun.artifact	burnoutbelt
5299	noun.group	market
5302	noun.possession	Flat-
5303	noun.group	net
5304	noun.animal	eel
5310	noun.person	gopher
5312	noun.artifact	fence
5313	noun.artifact	privacybiz
5314	noun.location	sideline
5316	noun.group	tech
5320	noun.person	jack
5321	noun.artifact	tussle
5322	noun.person	Armi-
5324	verb.social	takepart
5325	noun.act	screamfist
5326	noun.communication	pic
5328	noun.group	starter
5333	noun.person	john
5334	verb.social	winkle
5336	noun.person	psychopath
5337	noun.location	PeterRiviera
5339	noun.person	dun
5340	noun.communication	lie
5341	verb.motion	stretch
5342	noun.communication	axis
5346	noun.act	arcadegames
5347	noun.person	voice-over
5348	noun.communication	graphicprogram
5349	noun.communication	perimentation
5350	noun.artifact	jack
5351	noun.time	dimen-
5352	verb.motion	fade
5354	verb.perception	demonstrate
5355	noun.shape	spirals-
5357	verb.motion	through
5358	noun.artifact	testsystem
5359	noun.artifact	trotcircuit
5361	noun.location	cyberspace
5362	noun.communication	con
5363	verb.emotion	experience
5364	noun.cognition	concept
5365	noun.artifact	representation
5366	verb.cognition	abstract
5367	noun.artifact	bank
5368	noun.artifact	humansystem
5369	noun.phenomenon	line
5370	verb.change	range
5372	noun.attribute	constellation
5373	noun.artifact	citylight
5374	verb.motion	recede
5377	noun.person	se-lector
5379	noun.quantity	flood
5382	noun.person	Hosaka
5384	verb.motion	wake
5388	noun.time	stay
5389	verb.contact	settle
5390	noun.artifact	terry
5391	noun.artifact	sweat-band
5394	noun.substance	shuriken
5395	verb.perception	burn
5397	noun.possession	gift
5399	noun.artifact	drawpin
5403	noun.artifact	powerstud
5404	noun.plant	phosphene
5405	verb.motion	boilin
5408	noun.communication	symbol
5409	noun.group	mandala
5410	noun.shape	disk
5413	noun.substance	palergray
5414	verb.change	flower
5417	noun.artifact	chessboard
5418	noun.location	EasternSeaboardFissionAu-
5420	noun.location	MitsubishiBank
5425	noun.act	release
5426	verb.contact	streaking
5428	noun.artifact	erode
5432	noun.artifact	work-
5436	noun.artifact	sleepbag
5437	noun.artifact	securitypackage
5439	noun.substance	steelfire
5440	verb.perception	bleep
5441	noun.communication	subject
5442	verb.social	clear
5449	verb.motion	stepin
5450	verb.motion	turn
5457	noun.person	pleased
5458	noun.person	meecha
5462	noun.artifact	Partagas
5464	noun.artifact	worktable
5465	noun.location	Ono-Sendai
5466	verb.social	fix
5469	verb.contact	extract
5470	noun.artifact	tangle
5471	noun.substance	goddamn
5472	noun.artifact	factoryprototype
5473	verb.contact	cast
5474	noun.substance	polycarbon
5475	verb.motion	getin
5478	noun.artifact	Booby
5481	noun.artifact	flipflopswitch
5482	verb.contact	wire
5484	verb.communication	access
5485	noun.group	SimsTim
5486	verb.contact	jackout
5488	verb.contact	fit
5492	verb.possession	access
5497	noun.body	dermatrodes
5498	verb.contact	strap
5499	noun.artifact	mote
5501	noun.act	countdown
5504	verb.motion	getinto
5505	noun.artifact	toy
5506	noun.artifact	trode
5508	noun.artifact	Simstim
5509	noun.artifact	cyberspacematrix
5510	noun.communication	simplification
5511	noun.body	sensorium
5512	noun.communication	presentation
5513	noun.act	multiplication
5515	verb.cognition	edit
5517	noun.cognition	headache
5518	noun.communication	segment
5519	verb.communication	bleep
5522	verb.change	slide
5523	noun.location	cardinalpoint
5524	verb.contact	key
5526	noun.substance	Matrix
5527	noun.artifact	vendingdiscountsoftware
5528	noun.attribute	price
5531	noun.communication	smell
5532	noun.substance	urine
5533	noun.artifact	monomer
5534	noun.cognition	perfume
5535	noun.artifact	patty
5536	noun.artifact	frykrill
5537	verb.communication	willed
5538	noun.attribute	passivity
5539	noun.person	pas-senger
5540	verb.communication	cutdown
5542	verb.stative	compensate
5544	verb.perception	wink
5546	verb.contact	collide
5547	verb.motion	meltout
5548	verb.creation	makeroom
5550	noun.body	fingertip
5553	verb.stative	catch
5554	noun.communication	block
5555	verb.motion	thread
5558	verb.contact	try
5560	noun.location	landmark
5563	noun.group	NewYorkPublicLibrary
5564	verb.cognition	count
5565	verb.motion	key
5568	verb.consumption	share
5569	noun.person	professional
5571	noun.event	grunt
5573	noun.artifact	softwarerentalcom-plexe
5575	noun.state	stillness
5576	noun.artifact	booth
5578	noun.time	teen
5581	verb.cognition	focus
5582	verb.stative	front
5584	noun.attribute	sliver
5585	noun.artifact	bubble
5586	noun.artifact	card-
5588	noun.shape	spike
5589	noun.artifact	microsoft
5590	noun.person	Larry
5593	noun.attribute	magenta
5594	noun.object	splinter
5595	noun.body	thumbnail
5600	noun.artifact	sportshirt
5602	verb.contact	slot
5604	verb.motion	hover
5605	verb.possession	select
5607	verb.body	narrow
5609	noun.person	rider
5611	verb.possession	cost
